urdu,transliteration,count
تمنّائیں,tamannaa))e;n,1
معشوقیوبے حوصلگی,ma((shuuqii-o-be-;hau.salagii,1
کنارِ,kinaar-e,1
آب جو,aab-juu,1
ساقیوذوقِ,saaqii-o-;zauq-e,1
نا تمامیِ,naa-tamaamii-e,1
دردِ,durd-e,1
یک جہاں,yak-jahaa;n,1
موحّد,muva;h;hid,1
جتنی,jitnii,1
پری چہرہ,parii-chahrah,1
دلبر,dilbar,1
جنگل,jangal,1
صیقل,.saiqal,1
مریم,maryam,1
سمجھیو,samajhyo,1
شاعر,shaa((ir,1
بیباکیوگستاخی,bebaakii-o-gustaa;xii,1
ارم,iram,1
نو بہارِ,nau-bahaar-e,1
مے پرستاں,mai-parastaa;n,1
صاعقہوشعلہوسیماب,.saa((iqah-o-shu((lah-o-siimaab,1
بھاگا,bhaagaa,1
چرانا,churaanaa,1
ذلیل,;zaliil,1
ناگہانی,naagahaanii,1
جلتی,jaltii,1
شکن,shikan,1
قیاس,qiyaas,1
روشِ,ravish-e,1
طالعِ,:taali((-e,1
چیر,chiir,1
نیم شبی,niim-shabii,1
کوکبہِ,kaukabah-e,1
ز بسکہ,z-baskih,1
نمو,numuu,1
بے طلب,be-:talab,1
زلفیں,zulfe;n,1
چلتی,chaltii,1
چشموچراغِ,chashm-o-chiraa;g-e,1
پوچھنے,puuchhne,1
بے زباں,be-zabaa;n,1
نیستاں,naisitaa;n,1
ملاقات,mulaaqaat,1
دادوستد,daad-o-sitad,1
بد گمانیِ,bad-gumaanii-e,1
شدّت,shiddat,1
پائداری,paa))idaarii,1
ہم دیگر,ham-diigar,1
دیں دار,dii;n-daar,1
زانوے,zaanuu-e,1
خوں شدہِ,;xuu;n-shudah-e,1
دعوے,da((ve,1
تنک آبی,tunuk-aabii,1
ہم رہاں,ham-rahaa;n,1
اتنی,itnii,1
برش کال,barsh-kaal,1
چھٹی,chhu;tii,1
مقصدِ,maq.sad-e,1
نامہِ,naamah-e,1
جنازہ,janaazah,1
پیش دستی,pesh-dastii,1
ظلمت گستری,:zulmat-gustarii,1
شمارِ,shumaar-e,1
فارسی,faarsii,1
لباسِ,libaas-e,1
م آل,ma-aal,1
مدّعیٰ,mudda((;aa,1
چنگورباب,chang-o-rabaab,1
گل فشانی,gul-fishaanii,1
شرف,sharaf,1
پھونکا,phuu;nkaa,1
زبوں,zabuu;n,1
نکیریں,nakiire;n,1
لرزنے,larazne,1
جاموسبو,jaam-o-subuu,1
ڈوبی,;duubii,1
خطّہِ,;xi:t:tah-e,1
نجوم,nujuum,1
طرزوروش,:tarz-o-ravish,1
مرض,mara.z,1
دلہاے,dil'haa-e,1
نا سازیِ,naa-saazii-e,1
نالوں,naalo;n,1
چارہ گر,chaarah-gar,1
چکیں,chukii;n,1
دفعِ,daf((-e,1
بیاباں نورد,bayaabaa;n-navard,1
پائیں,paa))e;n,1
لڑ,la;r,1
قحطِ,qa;h:t-e,1
وفا داری,vafaa-daarii,1
گمان,gumaan,1
چنتا,chuntaa,1
خوش نوایانِ,;xvush-navaayaan-e,1
دردی کشِ,durdii-kash-e,1
بے اعتدالیوں,be-i((tidaaliyo;n,1
مشاہدہ,mushaahadah,1
فردوسِ,firdaus-e,1
کھنچ,khi;nch,1
افزائشِ,afzaa))ish-e,1
پیکانِ,paikaan-e,1
قدِّ,qadd-e,1
رہتے,rahte,1
گرانی,giraanii,1
پیغارہ جو,pai;gaarah-juu,1
ملیں‌گے,mile;nge,1
چھوٹوں,chhuu;tuu;n,1
مشکلیں,mushkile;n,1
چار موج,chaar-mauj,1
تتار,tataar,1
ز بس,z-bas,1
جگر داری,jigar-daarii,1
فشارِ,fishaar-e,1
دل کش,dil-kash,1
اجابت,ijaabat,1
شامت,shaamat,1
امّت,ummat,1
خوں نابہ فشاں,;xuu;n-naabah-fishaa;n,1
درخشاں,dara;xshaa;n,1
غرّہِ,;garrah-e,1
سادگی آموزِ,saadagii-aamoz-e,1
عنبریں,((anbarii;n,1
مفتِ,muft-e,1
بازو,baazuu,1
پیر زن,piir-zan,1
دریغا,dare;gaa,1
غارت گری,;gaarat-garii,1
کرشمہ,kirishmah,1
باختن,baa;xtan,1
مریضِ,marii.z-e,1
خوف,;xauf,1
بام,baam,1
چاہنے والا,chaahne-vaalaa,1
بے ہواے,be-havaa-e,1
نجات,nijaat,1
باگ,baag,1
بے پناہ,be-panaah,1
قاطعِ,qaa:ta((-e,1
کرشمہ,karishmah,1
نقشونگارِ,naqsh-o-nigaar-e,1
پیوستہ,paivastah,1
بیدرد,bedard,1
پیٹنے,pii;tne,1
نکالا,nikaalaa,1
غازہ,;gaazah,1
اختر شماری,a;xtar-shumaarii,1
دیوانگیِ,diivaanagii-e,1
شبوروز,shab-o-roz,1
باندھ,baa;ndh,1
نافہ,naafah,1
بے ربطیِ,be-rab:tii-e,1
کسوتِ,kisvat-e,1
بے بنیاد,be-bunyaad,1
کڑی,ka;rii,1
اہتزاز,ihtizaaz,1
گل دستہِ,gul-dastah-e,1
تسکینِ,taskiin-e,1
شور,shor,1
گلو,guluu,1
اوراقِ,auraaq-e,1
گنہ,gunah,1
گمانِ,gumaan-e,1
شرعوآئین,shar((-o-aa))iin,1
اشیا,ashyaa,1
شکایتہاے,shikaayat'haa-e,1
غم گسار,;gam-gusaar,1
خوں بار,;xuu;n-baar,1
پردا,pardaa,1
دلی,dillii,1
سرشک آلودہ,sirishk-aaluudah,1
کھلنے,khilne,1
مغفرت,ma;gfarat,1
پھنسایا,pha;nsaayaa,1
آہوے,aahuu-e,1
ولولے,valvale,1
تبسّمِ,tabassum-e,1
باعث,baa((i;s,1
شایانِ,shaayaan-e,1
لاغر,laa;gar,1
گنجائشِ,gunjaa))ish-e,1
ذاہر,;zaahir,1
قطرہوموجوحباب,qa:trah-o-mauj-o-;hubaab,1
تمکینوضبط,tamkiin-o-.zab:t,1
بادوبہ,baad-o-bah,1
دلودستِ,dil-o-dast-e,1
پرونے,paraune,1
مدّعاے,mudda((aa-e,1
فتیلہ,fatiilah,1
بت شکنی,but-shikanii,1
قہروغضب,qahr-o-;ga.zab,1
معمورے,ma((muure,1
پگھلا,pighlaa,1
رکھنے,rakhne,1
دامنوتارِ,daaman-o-taar-e,1
موجود,maujuud,1
رکھے,rakhe,1
مدام,mudaam,1
خار خارِ,;xaar-;xaar-e,1
قلزم آشامی,qulzum-aashaamii,1
نزدیک,nazdiik,1
عربدہ جو,((arbadah-juu,1
جیتا,jiitaa,1
ابھریں,ubhrii;n,1
دلوجگر,dil-o-jigar,1
صحراے,.sa;hraa-e,1
واژ گوں,vaazh-guu;n,1
بگڑنا,biga;rnaa,1
کھجاتا,khujaataa,1
سم,sam,1
مسائلِ,masaa))il-e,1
شوخِ,sho;x-e,1
بد خواہ,bad-;xvaah,1
سر گرم,sar-garm,1
مضمحل,mu.zma;hil,1
بوند,buu;nd,1
خاکستر نشینی,;xaakistar-nishiinii,1
صد گونہ,.sad-guunah,1
تاراجِ,taaraaj-e,1
معشوق فریبی,ma((shuuq-farebii,1
نقد,naqd,1
صد نظر,.sad-na:zar,1
خرمنِ,;xirman-e,1
تمکینوہوش,tamkiin-o-hosh,1
آس,aas,1
محابا,mu;haabaa,1
عقدے,((uqde,1
تپش,tapish,1
کافی,kaafii,1
پر فشانیِ,par-fishaanii-e,1
پہنچائیں,pahu;nchaa))e;n,1
محرم,ma;hram,1
پر شور,pur-shor,1
سیماب,siimaab,1
ہلاک,halaak,1
انسان,insaan,1
ریشِ,resh-e,1
بے کاریِ,be-kaarii-e,1
صدفِ,.sadaf-e,1
ڈالیے,;daaliye,1
دھوکے,dhoke,1
اترائے,itraa))e,1
الٹی,ul;tii,1
صور,.suvar,1
زوال,zavaal,1
سادہ,saadah,1
مہرومہ,mihr-o-mah,1
بھائی,bhaa))ii,1
بے داد,be-daad,1
حسرت سنج,;hasrat-sanj,1
عطرِ,((i:tr-e,1
افگار,afgaar,1
کس,kas,1
دکھلاوے,dikhlaave,1
سبق,sabaq,1
رفوے,rafuu-e,1
کیسی,kaisii,1
براتِ,baraat-e,1
سوالوجواب,savaal-o-javaab,1
سمجھوں,samjhuu;n,1
کفیلِ,kafiil-e,1
راگ,raag,1
عطر ساے,((i:tr-saa-e,1
صیقلِ,.saiqal-e,1
راس,raas,1
خدا پرست,;xudaa-parast,1
ٹوٹے,;tuu;te,1
تعلیم,ta((liim,1
استواری,ustuvaarii,1
خود داریِ,;xvud-daarii-e,1
طوافِ,:tavaaf-e,1
دلیلِ,daliil-e,1
سختی کشانِ,sa;xtii-kashaan-e,1
بے خودیِ,be-;xvudii-e,1
رخشندہ,ra;xshindah,1
رہرو,rahrau,1
دستار,dastaar,1
مسلماں,musalmaa;n,1
چلنے,chalne,1
گاڑھو,gaa;rho,1
بہانے,bahaane,1
اطفال,a:tfaal,1
نشاط آہنگ,nashaa:t-aahang,1
تقریبِ,taqriib-e,1
گہر بار,guhar-baar,1
غفلت شعاری,;gaflat-shi((aarii,1
نومیدی,naumiidii,1
باغ بانیِ,baa;g-baanii-e,1
جھوٹ,jhuu;t,1
بستانی,bustaanii,1
کار گر,kaar-gar,1
سکھاتا,sikhaataa,1
مضمر,mu.zmar,1
چشم نمائی,chashm-numaa))ii,1
عرصہ,((ar.sah,1
ورع,vara((,1
صحرا گرد,.sa;hraa-gard,1
فتنہوفساد,fitnah-o-fasaad,1
گیرائی,giiraa))ii,1
ثوابِ,;savaab-e,1
گرداب,girdaab,1
سرابِ,saraab-e,1
بندگیِ,bandagii-e,1
سر بر,sar-bar,1
لکھنئو,lakhna))uu,1
صرفہ,.sarfah,1
چکے,chuke,1
ہوگی,hogii,1
لال,laal,1
لام,laam,1
بے آبرو,be-aabruu,1
نغمہِ,na;gmah-e,1
گل فروشِ,gul-farosh-e,1
آب دار,aab-daar,1
ملنا,malnaa,1
دھول دھپّا,dhaul-dhappaa,1
چار دہم,chaar-duham,1
گریز پا,gurez-paa,1
بیگانگیِ,begaanagii-e,1
نورِ,nuur-e,1
نازاں,naazaa;n,1
سیہ مست,siyah-mast,1
سطوت,sa:tvat,1
ربطِ,rab:t-e,1
تیز سا,tez-saa,1
زوال آمادہ,zavaal-aamaadah,1
اٹھاتا,u;thaataa,1
قط,qa:t,1
نا مہرباں,naa-mihrbaa;n,1
آشفتہ نوا,aashuftah-navaa,1
برہنگی,barahnagii,1
گھسنے,ghisne,1
پرِ,par-e,1
مقام,maqaam,1
لکھا,likkhaa,1
ابروباد,abr-o-baad,1
سرشتہ داری,sarishtah-daarii,1
ہئوں,hu))o;n,1
از دست رفتہ,az-dast-raftah,1
بے حجابیاں,be-;hijaabiyaa;n,1
جاں دادہِ,jaa;n-daadah-e,1
سر ب سر,sar-ba-sar,1
ماجرا,maajraa,1
برجا ماندہ,barjaa-maa;ndah,1
جرم,jurm,1
بنات ال نعشِ,banaat-ul-na((sh-e,1
سنبھلنے,sa;nbhalne,1
تشنگیِ,tishnagii-e,1
اتراتا,itraataa,1
نیند,niind,1
بوتے,bote,1
ہتھکنڈے,hathka;n;de,1
لعلوگہر,la((l-o-guhar,1
بدلا,badlaa,1
گزشتہ,guzashtah,1
نالاں,naalaa;n,1
شیریں سخن,shiirii;n-su;xan,1
نیرنگ,nairang,1
وا ماندگیاں,vaa-maa;ndagiyaa;n,1
مے کدہِ,mai-kadah-e,1
سوزشِ,sozish-e,1
کروڑوں,karo;ro;n,1
خوں نابہ فشانی,;xuu;n-naabah-fishaanii,1
لاشِ,laash-e,1
گستاخی,gustaa;xii,1
کشاکشہاے,kashaakash'haa-e,1
ناچار,naachaar,1
روکے,roke,1
کم تر,kam-tar,1
حظِّ,;ha:z:z-e,1
تشنہ کام,tishnah-kaam,1
خونیں نواے,;xuunii;n-navaa-e,1
فرقِ,farq-e,1
رم,ram,1
شوریدگی,shoriidagii,1
کھینچو,khe;ncho,1
بحرِ,ba;hr-e,1
قفاے,qafaa-e,1
رنجوری,ranjuurii,1
شرمندہِ,sharmindah-e,1
گلستانِ,gulistaan-e,1
کلیجا,kalejaa,1
اہم,aham,1
طمعِ,:tama((-e,1
حیرت کدہِ,;hairat-kadah-e,1
شکارِ,shikaar-e,1
وا گردیدہ,vaa-gardiidah,1
لیالی,liyaalii,1
پیاس,pyaas,1
پچ,pach,1
ملی,milii,1
نصیب,na.siib,1
لگن,lagan,1
ابرو,abruu,1
منصبِ,man.sab-e,1
بے دستوپائی,be-dast-o-paa))ii,1
ابرام,ibraam,1
جھکا,jhukaa,1
مبتلاے,mubtalaa-e,1
گل فامِ,gul-faam-e,1
گفتہِ,guftah-e,1
رکنے,rukne,1
شکستن,shikastan,1
فریادیِ,faryaadii-e,1
غزل خواں,;gazal-;xvaa;n,1
زبونیِ,zabuunii-e,1
تیز رو,tez-rau,1
خطّوخال,;xa:t:t-o-;xaal,1
ستم زدہ,sitam-zadah,1
شق,shaq,1
عشقومزدوریِ,((ishq-o-mazduurii-e,1
کھائے,khaa))e,1
آہن,aahan,1
امن,amn,1
سمجھیے,samajhye,1
قد,qad,1
قمار خانہِ,qimaar-;xaanah-e,1
بیدارِ,bedaar-e,1
شرمائے,sharmaa))e,1
قے,qai,1
بادہ آشامی,baadah-aashaamii,1
گلفام,gulfaam,1
نکو نامیِ,niko-naamii-e,1
بے دوا,be-davaa,1
تحصیل,ta;h.siil,1
تند خو,tund-;xuu,1
لگایا,lagaayaa,1
نایونوش,naay-o-nosh,1
غزل سرا,;gazal-saraa,1
بے شمع,be-sham((a,1
نا کامیِ,naa-kaamii-e,1
دلا,dilaa,1
گل کتر,gul-katar,1
جولاں,jaulaa;n,1
بالینِ,baaliin-e,1
بھروں,bharuu;n,1
تمکیں آزما,tamkii;n-aazmaa,1
مہ رخوں,mah-ru;xo;n,1
مشکل پسند,mushkil-pasand,1
غمزہِ,;gamzah-e,1
بھلے,bhale,1
بے پرتوِ,be-partav-e,1
حسرت پرست,;hasrat-parast,1
آشیان,aashiyaan,1
خو گر,;xuu-gar,1
خرقہوسجّادہ,;xirqah-o-sajjaadah,1
ودیعت خانہِ,vadii((at-;xaanah-e,1
عنبر بارِ,((anbar-baar-e,1
خانہ خرابی,;xaanah-;xaraabii,1
ہم پیشہوہم مشربوہم راز,ham-peshah-o-ham-mashrab-o-ham-raaz,1
ناصیہ فرسا,naa.siyah-farsaa,1
حسود,;hasuud,1
جدائی,judaa))ii,1
شفق آلودہ,shafaq-aaluudah,1
لاتی,laatii,1
اقلیمِ,iqliim-e,1
چاہ,chaah,1
مصیبت,mu.siibat,1
سر سبز,sar-sabz,1
بک,bik,1
پر شکن,pur-shikan,1
آسمانی,aasmaanii,1
آتش بار,aatish-baar,1
رفتہِ,raftah-e,1
طلسم,:tilism,1
جانو,jaano,1
نسخہہاے,nus;xah'haa-e,1
پیدائی,paidaa))ii,1
رہوں,rahuu;n,1
رزقِ,rizq-e,1
خرد,;xirad,1
گورِ,gor-e,1
شش جہتِ,shash-jihat-e,1
مقابلودعواے,muqaabil-o-da((vaa-e,1
مہ طلعتوں,mah-:tal((ato;n,1
جائیں‌گے,jaa))e;nge,1
معشوقِ,ma((shuuq-e,1
جاگیرِ,jaagiir-e,1
آتش دیدہ,aatish-diidah,1
حبابِ,;habaab-e,1
اداس,udaas,1
سونپا,sau;npaa,1
ڈھانپا,;dhaa;npaa,1
خانقاہ,;xaanaqaah,1
لخّتہاے,la;z;zat'haa-e,1
فرماتی,farmaatii,1
کم آزار,kam-aazaar,1
خم کدہ,;xum-kadah,1
سطوتِ,sa:tvat-e,1
تالیفِ,taaliif-e,1
اعتقاد,i((tiqaad,1
لٹتا,lu;ttaa,1
دبا,dabaa,1
بعد,bu((d,1
سروش,sarosh,1
بھوں,bho;n,1
چارہ جوئی,chaarah-juu))ii,1
سودِ,suud-e,1
ارمغاں,armu;gaa;n,1
سر تا پا,sar-taa-paa,1
اندھیری,a;ndherii,1
گفتارِ,guftaar-e,1
بو,bo,1
توڑا,to;raa,1
مقطعِ,maq:ta((-e,1
نازکی,naazukii,1
روبکار,ruubkaar,1
پیشے,peshe,1
امّید,ummed,1
سبک دست,subuk-dast,1
عیدِ,((iid-e,1
دو عالم دشت,do-((aalam-dasht,1
شیخوبرہمن,shai;x-o-barhaman,1
قیمت,qiimat,1
مستانہ,mastaanah,1
نا خوش,naa-;xvush,1
لکھتے,likhte,1
خستہِ,;xastah-e,1
طعنِ,:ta((n-e,1
حاجت,;haajat,1
یادگارِ,yaadgaar-e,1
سود,suud,1
پکڑے,pak;re,1
شہودوشاہدومشہود,shuhuud-o-shaahid-o-mashhuud,1
تریاکیِ,tiryaakii-e,1
غالیہ مو,;gaaliyah-mo,1
نصیحت نیوش,na.sii;hat-niyosh,1
ذمّہ,;zimmah,1
بے زبانوں,be-zabaano;n,1
خسِ,;xas-e,1
وام,vaam,1
عشرت گہِ,((ishrat-gah-e,1
شاہنشاہ,shaahinshaah,1
ریزشِ,rezish-e,1
چنگ,chang,1
درد مند,dard-mand,1
ہم نفسوں,ham-nafaso;n,1
ناب,naab,1
حجابووداعِ,;hijaab-o-vidaa((-e,1
راہ گزر,raah-guzar,1
عالی گہر,((aalii-guhar,1
مٹاتا,mi;taataa,1
قبلے,qible,1
مزاج,mizaaj,1
کشتیِ,kishtii-e,1
احوال,a;hvaal,1
وحدت,va;hdat,1
خام,;xaam,1
ہونگی,ho;ngii,1
تماشا دوست,tamaashaa-dost,1
یک جنبشِ,yak-junbish-e,1
چھری,chhurii,1
صنم کدہ,.sanam-kadah,1
بے درودیوار,be-dar-o-diivaar,1
فتح,fat;h,1
اماں,amaa;n,1
زخمیوں,za;xmiyo;n,1
آرائش,aaraa))ish,1
بد خویاں,bad-;xuuyaa;n,1
سرو قد,sarv-qad,1
مراد,muraad,1
باور,baavar,1
اگ,ug,1
بے حس,be-;his,1
چڑھی,cha;rhii,1
روانیِ,ravaanii-e,1
بو تراب,buu-turaab,1
افسوس,afsuus,1
سر پنجہِ,sar-panjah-e,1
نبرد پیشہ,nabard-peshah,1
مردانہ,mardaanah,1
خاترِ,;xaatir-e,1
نیم روز,niim-roz,1
زعمِ,zu((m-e,1
رسواے,rusvaa-e,1
مشہور,mashhuur,1
نے,nai,1
ورق گردانیِ,varaq-gardaanii-e,1
ندامت,nadaamat,1
بت خانے,but-;xaane,1
صدمہِ,.sadmah-e,1
بیداے,baidaa-e,1
تماشائیِ,tamaashaa))ii-e,1
آغوش کشا,aa;gosh-kushaa,1
جوّالہ,javvaalah,1
مہروماہ,mihr-o-maah,1
خاشاک,;xaashaak,1
بے ایّامِ,be-ayyaam-e,1
مافات,maafaat,1
صلے,.sile,1
طرّہہاے,:turrah'haa-e,1
دور دراز,duur-daraaz,1
ترکش,tarkash,1
اڑیں‌گے,u;re;nge,1
انکار,inkaar,1
بر روے,bar-ruu-e,1
سادگیہاے,saadagiihaa-e,1
حوریں,;huure;n,1
مہر آسا,mihr-aasaa,1
صد جلوہِ,.sad-jalvah-e,1
یک شہر,yak-shahr,1
جواں مرگ,javaa;n-marg,1
اڑتی سی,u;rtii-sii,1
پاسخِ,paasu;x-e,1
سمجھاویں‌گے,samjhaave;nge,1
کشاکشِ,kashaakash-e,1
کشتِ,kisht-e,1
فکر,fikr,1
چہرہ,chahrah,1
وبال,vabaal,1
قدیم,qadiim,1
احتیاط,i;htiyaa:t,1
ردیفِ,radiif-e,1
کٹ,ka;t,1
کاسہ,kaasah,1
اقامت,iqaamat,1
کھلنا,khulnaa,1
آفتابِ,aaftaab-e,1
رسوائیِ,rusvaa))ii-e,1
شیر,shiir,1
گل باز,gul-baaz,1
ہم نامیِ,ham-naamii-e,1
جنوں علامت,junuu;n-((alaamat,1
داغوں,daa;go;n,1
شعروں,shi((ro;n,1
امتیازِ,imtiyaaz-e,1
باغ بان,baa;g-baan,1
بلاؤں,balaa))o;n,1
زکاتِ,zakaat-e,1
بد مست,bad-mast,1
گرد بادِ,gird-baad-e,1
جسم,jism,1
مجالِ,majaal-e,1
وحشت خرامیہاے,va;hshat-;xiraamiihaa-e,1
مار,maar,1
ماہ,maah,1
پردہ سنجِ,pardah-sanj-e,1
سپندِ,sipand-e,1
مسرّتِ,musarrat-e,1
صبرِ,.sabr-e,1
لکیریں,lakiire;n,1
زیست,ziist,1
فتراک,fitraak,1
جادادِ,jaadaad-e,1
ڈرتا,;dartaa,1
نسیہونقدِ,nisyah-o-naqd-e,1
گہوبے گہ,gah-o-be-gah,1
عہدِ,((ahd-e,1
زبانیِ,zabaanii-e,1
نازوادا,naaz-o-adaa,1
بعید,ba((iid,1
بانگِ,baa;ng-e,1
جاں گسل,jaa;n-gusil,1
قریب,qariib,1
وظیفہ خوار,va:ziifah-;xvaar,1
جرئت آزما,jur))at-aazmaa,1
چبھو,chubho,1
سمائی,samaa))ii,1
آہوفریاد,aah-o-faryaad,1
عقل,((aql,1
ہوا خواہی,havaa-;xvaahii,1
سوکھ,suukh,1
نغمہہاے,na;gmah'haa-e,1
تاریکیِ,taariikii-e,1
غرقہِ,;garqah-e,1
شکنِ,shikan-e,1
مہجورِ,mahjuur-e,1
بائث,baa))i;s,1
افسونِ,afsuun-e,1
شکر,shukr,1
عبرت نگاہ,((ibrat-nigaah,1
مہر وش,mihr-vash,1
آفاق,aafaaq,1
راحت طلبی,raa;hat-:talabii,1
پاداشِ,paadaash-e,1
پھرتا,phirtaa,1
رہا,rihaa,1
سبزہ زار,sabzah-zaar,1
خیمے,;xeme,1
بے داد فن,be-daad-fan,1
گھستا,ghistaa,1
لطمہِ,la:tmah-e,1
چھوڑیں‌گے,chho;re;nge,1
دابتے,daabte,1
چھپانا,chhupaanaa,1
بے مدّعا,be-mudda((aa,1
پرکار,purkaar,1
شجرِ,shajar-e,1
جنّت,jinnat,1
کاغذی,kaa;ga;zii,1
باغ بانوکفِ,baa;g-baan-o-kaf-e,1
گنوا,ga;nvaa,1
بوجھ,bojh,1
نہال,nihaal,1
تخم,tu;xm,1
شادمانی,shaadmaanii,1
طعنوں,:ta((no;n,1
جنازے,janaaze,1
نیم باز,niim-baaz,1
غسلِ,;gusl-e,1
اضطرابِ,i.z:tiraab-e,1
ادراکِ,idraak-e,1
آتش افشانی,aatish-afshaanii,1
سکندر,sikandar,1
ابناے,abnaa-e,1
موج زن,mauj-zan,1
چھوڑیں,chho;re;n,1
آرے,aare,1
چشمکہاے,chashmak'haa-e,1
عزمِ,((azm-e,1
خود رفتہِ,;xvud-raftah-e,1
رہتا,rahtaa,1
ٹپکتی,;tapaktii,1
چھدے,chhide,1
کوند,ko;nd,1
خوشتر,;xvushtar,1
کیفیّتِ,kaifiyyat-e,1
نشّہہا,nashshah'haa,1
افشردن,afshurdan,1
دروازہ,darvaazah,1
پھندے,phande,1
مرثیہ,mar;siyah,1
اوک,ok,1
آلودہ,aaluudah,1
چالاک,chaalaak,1
جاویں,jaave;n,1
سبز,sabz,1
ظہور,:zuhuur,1
دستوخنجرِ,dast-o-;xanjar-e,1
پا بستگیِ,paa-bastagii-e,1
چہرے,chahre,1
گوشت,gosht,1
مےونغمہ,mai-o-na;gmah,1
اختر,a;xtar,1
فرداودی,fardaa-o-dii,1
ستم ایجاد,sitam-iijaad,1
زندانِ,zindaan-e,1
گوشے,goshe,1
بے دستوپا,be-dast-o-paa,1
پاسبانی,paasbaanii,1
گیاہ,giyaah,1
صہباے,.sahbaa-e,1
خدا ساز,;xudaa-saaz,1
طبیعی,:tabii((ii,1
روئیں,ro))e;n,1
پرسشہاے,pursish'haa-e,1
فریادوآہوزاری,faryaad-o-aah-o-zaarii,1
قطع,qa:t((a,1
کمان,kamaan,1
پاؤں,paa))uu;n,1
نومید,naumiid,1
گنجفہ بازِ,ganjifah-baaz-e,1
دلالِ,dallaal-e,1
گداختہ,gudaa;xtah,1
شعاے,shu((aa-e,1
خاطرِ,;xaa:tir-e,1
پیا,piyaa,1
فرو,faro,1
روبکاری,ruubakaarii,1
فضاے,fa.zaa-e,1
عہدے,((uhde,1
پشیماں,pashemaa;n,1
بے در,be-dar,1
بتا,bataa,1
نقّاشِ,naqqaash-e,1
لے,lai,1
مژہہاے,mizhah'haa-e,1
بانی,baanii,1
ڈھونڈتا,;dhuu;n;dtaa,1
افتادہ,uftaadah,1
عیارِ,((ayaar-e,1
گریبانی,garebaanii,1
انجامِ,anjaam-e,1
مونس,muunis,1
آئینِ,aa))iin-e,1
دلوچشمِ,dil-o-chashm-e,1
عذر خواہِ,((u;zr-;xvaah-e,1
آفرینش,aafiriinish,1
صلاے,.salaa-e,1
پینے,piine,1
نا رسائی,naa-rasaa))ii,1
از بسکہ,az-baskih,1
قبلہ نما,qiblah-numaa,1
آئنہ پرداز,aa))inah-pardaaz,1
تیرِ,tiir-e,1
ٹپکانے,;tapkaane,1
طیور,:tayuur,1
کھیت,khet,1
کھائیو,khaa))iyo,1
زہرہ,zahrah,1
منحصر,mun;ha.sir,1
تلف,talaf,1
بلبلِ,bulbul-e,1
بے کراں,be-karaa;n,1
جاودانیِ,jaavidaanii-e,1
سپرد,supurd,1
لوحِ,lau;h-e,1
در ماندگی,dar-maa;ndagii,1
ستارہِ,sitaarah-e,1
مردہ,murdah,1
دب,dab,1
قلمِ,qalam-e,1
جبینِ,jabiin-e,1
شگاف,shigaaf,1
دے,dai,1
خارا,;xaaraa,1
شکستہ,shikastah,1
خسوخاشاکِ,;xas-o-;xaashaak-e,1
نوا سنجانِ,navaa-sanjaan-e,1
بیٹھیں,bai;the;n,1
بابِ,baab-e,1
کثرت آرائیِ,ka;srat-aaraa))ii-e,1
پھروں,phiruu;n,1
غارت,;gaarat,1
رو سیاہ,ruu-siyaah,1
طرب انشاے,:tarab-inshaa-e,1
خورشیدوماہ,;xvurshiid-o-maah,1
طاقت ربا,:taaqat-rubaa,1
مژگانی,mizhgaanii,1
ظہوری,:zuhuurii,1
لاویں‌گے,laave;nge,1
ہندوستان,hinduustaan,1
سخت جانیہاے,sa;xt-jaaniihaa-e,1
چوری,chorii,1
زہرِ,zahr-e,1
طوقِ,:tauq-e,1
بجھا,bujhaa,1
دینی,denii,1
اگتی,ugtii,1
احمقوں,a;hmaqo;n,1
سر نگونی,sar-niguunii,1
دکھاؤنگا,dikhaa))uu;ngaa,1
مدرسہ,madrasah,1
سویداے,suvaidaa-e,1
خراشِ,;xaraash-e,1
دیارِ,diyaar-e,1
نہنگ,nihang,1
غموشادی,;gam-o-shaadii,1
پندِ,pand-e,1
عکس,((aks,1
بندہ پرور,bandah-parvar,1
عادت,((aadat,1
حسرت زدہ,;hasrat-zadah,1
مہر,muhr,1
گرہ کشا,girah-kushaa,1
بیگانہِ,begaanah-e,1
کھرے,khare,1
لکھیے,likhiye,1
پہلو,pahluu,1
نمِ,nam-e,1
ورطہِ,var:tah-e,1
حضورِ,;hu.zuur-e,1
یاری,yaarii,1
بے پروبالی,be-par-o-baalii,1
داد خواہ,daad-;xvaah,1
طاعتوزہد,:taa((at-o-zuhd,1
عالم آرائی,((aalam-aaraa))ii,1
بندوبست,band-o-bast,1
بچتے,bachte,1
کیسے,kaise,1
ہدفِ,hadaf-e,1
ظلمت کدے,:zulmat-kade,1
سوختن,so;xtan,1
طول,:tuul,1
آتش نفس,aatish-nafas,1
زنانِ,zanaan-e,1
تپیدن,tapiidan,1
ناوک فگن,naavuk-figan,1
کھودیں,khode;n,1
طلبگارِ,:talabgaar-e,1
یقیں,yaqii;n,1
شیشہوقدحوکوزہوسبو,shiishah-o-qada;h-o-kuuzah-o-sabuu,1
عناں گیر,((inaa;n-giir,1
یک افغاں,yak-af;gaa;n,1
عشرت,((ishrat,1
تمہید,tamhiid,1
پستی,pastii,1
زود پشیماں,zuud-pashemaa;n,1
زیارت کدہ,ziyaarat-kadah,1
لاؤں,laa))uu;n,1
تعزیر,ta((ziir,1
