u;r,3
saraapaa,3
jallaad,3
;xizaa;n,3
sha;x.s,3
;xaa;n,3
ruu,3
aazurdah,3
giriftaar-e,3
mizhah-e,3
lagaa))e,3
nashv-o-numaa,3
shikast,3
u;thaa))e,3
i((tibaar,3
((u;zr-e,3
nau,3
hove,3
;xamoshii,3
gosh-e,3
dau;re,3
mizhah,3
mihr-e,3
:tilism-e,3
dushvaar,3
shab'haa-e,3
chand,3
vaadii-e,3
be-a;sar,3
farhaad,3
afsos,3
nashaa:t-e,3
na:z:zaare,3
balaa-e,3
nafrat,3
khel,3
kise,3
aamad,3
qar.z,3
jaraa;hat-e,3
ravaanii,3
fi;gaa;n,3
malaamat,3
nikohish,3
;xaamah-e,3
band-e,3
sar-garm-e,3
i;hsaa;n,3
letaa,3
raa.zii,3
paar,3
a;sar-e,3
dimaa;g-e,3
dekhtaa,3
qa:tre,3
;gurbat,3
buu,3
;had,3
marham,3
jam,3
bahtar,3
;xumaar-e,3
;xandah'haa-e,3
baal-kushaa,3
qalam,3
ta((miir,3
;xam-e,3
paarah-e,3
mauj,3
sabzah-e,3
tanhaa,3
bahaa-e,3
taar,3
andar,3
aatish-kadah,3
iimaa;n,3
kashmakash,3
diid,3
tapish-e,3
paataa,3
be-jaa,3
be-daad-e,3
biinish,3
maktuub,3
khe;nche,3
sabzah,3
angusht,3
ma;hruumii-e,3
faraaham,3
naa-chaar,3
;haalaa;nkih,2
u;the,2
mushkii;n,2
be-zabaanii,2
((aalii,2
kotaahii-e,2
chhuu;taa,2
lagtii,2
giraa;n,2
chhupaa))e,2
si;hr,2
:zarf-e,2
dashnah-e,2
shahiid-e,2
jigar-tishnah-e,2
pairahan,2
kan((aa;n,2
naam-e,2
furqat,2
mu;xta.sar,2
bijlii,2
gulsitaa;n,2
mu((taqid-e,2
ma((aa.sii,2
;haa.sil-e,2
dahaan-e,2
vaa-maa;ndagii,2
shar;h-e,2
da((vat-e,2
;xastagii,2
naa-kaam,2
qaid-e,2
na:zaarah-soz,2
;xa:t:t-e,2
((ilaaj,2
nii;nd,2
;garq-e,2
zangaar,2
kitne,2
i;xtiyaar,2
((aqd-e,2
((u;zr,2
gavaaraa,2
dandaa;n-numaa,2
i;sbaat,2
((iis;aa,2
dikhaataa,2
phire,2
dino;n,2
qafas-e,2
le;nge,2
;zarrah-e,2
ro,2
ganjiinah-e,2
gor,2
daanah,2
daanaa,2
;xvaarii,2
haay,2
naa-sazaa,2
zabaan-e,2
saraasar,2
baa;ndhe,2
nashtar,2
:tuur,2
shahiidaan-e,2
likhtaa,2
rag,2
aa))inah-e,2
;gunche,2
makaan,2
bulaa,2
gardan-e,2
kyuu;nkih,2
khod,2
muhr-e,2
;gubaar-e,2
be-qaraarii,2
jaraa;hat,2
:taaq-e,2
;xalish-e,2
sang-o-;xisht,2
paarsaa))ii,2
bar,2
tah-e,2
taa;xiir,2
bad,2
bashar,2
.saa;hib,2
piyaalah,2
raftaar-e,2
aan,2
sair,2
ru;x.sat-e,2
giraa;n-jaanii,2
be-;hijaab,2
biimaar-daar,2
zamzam,2
yaas,2
na;zr,2
naqsh,2
marjaa;n,2
nargis,2
asiirii,2
miinaa-e,2
gulzaar,2
bandagii,2
tasliim,2
be-mihrii-e,2
kaisaa,2
man((-e,2
vaa-bastah,2
nekii,2
jiye,2
nihaanii,2
almaas,2
;xuu;n-bahaa,2
bai.zah-e,2
mashq-e,2
guzaaraa,2
pardah-daarii,2
aahe;n,2
punbah-e,2
ka;srat-e,2
qa:t((-e,2
josh,2
.zab:t,2
:tiflaa;n,2
mad;h,2
takliif-e,2
surmah-saa,2
kahtii,2
;xuubii-e,2
maana((,2
ro))e;nge,2
sote,2
be-taabii,2
ro))uu;n,2
ruu-kash-e,2
yaktaa,2
;xushk,2
aashob-e,2
bar-ham,2
sunte,2
laa))e,2
nigaahe;n,2
gir,2
ghiste,2
:ta((nah-e,2
mahtaab,2
;gair-e,2
badan,2
piye,2
laf:z,2
saa))il,2
qudrat,2
((ibaarat,2
pusht-garmii-e,2
rasaa))ii,2
mujhii,2
ta((ajjub,2
saraapaa-naaz,2
giryah-e,2
tim;saal,2
pur-;xuu;n,2
madaar,2
af((ii,2
;than;daa,2
;hijr,2
pesh-e,2
nashshah-e,2
pusht-e,2
dil-lagii,2
bhed,2
jaa))o,2
mauquuf,2
vaqf-e,2
sijdah-e,2
baad-e,2
puuchhtaa,2
mi;taa,2
((uqdah-e,2
jaamah-e,2
mu((aamilah,2
u;thaa))ii,2
lu:tf,2
nisyaa;n,2
zahe,2
nadiim,2
chaahte,2
na((sh,2
u;thtaa,2
manzil,2
.sub;h-dam,2
jaan-e,2
khi;nchtaa,2
aafat,2
baa;g-e,2
;xvud-aaraa,2
za;xmii,2
daraaz,2
i((jaaz-e,2
muu-e,2
sitam-gar,2
tamkii;n,2
leve,2
kau;sar,2
;hau.slah,2
banaa))o,2
jaa;n-gudaaz,2
kaar-o-baar,2
shakl,2
jin,2
bisaa:t,2
kahe;nge,2
batlaa))o,2
kamaa;n,2
kushtah-e,2
surmah,2
((aajiz,2
;xuu;n-fishaa;n,2
piite,2
a;gyaar,2
kamii;n,2
figaar,2
maanind,2
dashnah,2
paate,2
ba;rh,2
zulai;xaa,2
shaa;x-e,2
shaahid-e,2
rindaa;n,2
nishaa;n,2
aa))o,2
nisbat,2
naa-daa;n,2
alam,2
sitamhaa-e,2
thak,2
tu;hfah,2
.sayyaad,2
niyaaz-e,2
qiblah-e,2
mai-kashii,2
diidaar-e,2
darvesh,2
naa-rasaa,2
zor,2
aashuftah-bayaanii,2
mah-e,2
shevah,2
dekhe;n,2
puuchhe;n,2
majlis,2
.zaamin,2
;halqah,2
qaul-e,2
;ganiimat,2
