urdu,transliteration,count
گردے ساحال,gard-e saa;hil,1
خارے رہ,;xaar-e rah,1
کار گاہے ہستای,kaar-gaah-e hastii,1
برے گاہر بار,abr-e guhar-baar,1
دشنہے ماژگان,dashnah-e mizhgaa;n,1
طالاسمے پیچوتاب,:tilism-e pech-o-taab,1
ندازہے تقرایر,andaazah-e taqriir,1
سرگشتہے خامارے راساوموقایاود,sargashtah-e ;xumaar-e rusuum-o-quyuud,1
فلکے نا انصاف,falak-e naa-in.saaf,1
گنجاینہے معنای,ganjiinah-e ma((nii,1
مشغاولے حق,mash;guul-e ;haq,1
سر گرمے خارام,sar-garm-e ;xiraam,1
پاے گال,paa-e gul,1
دورے قدح,daur-e qada;h,1
دامے شانایدن,daam-e shuniidan,1
بادہے داوشاینہ,baadah-e doshiinah,1
ائانہے انتاظار,aa))inah-e inti:zaar,1
نفسے بی ثر,nafas-e be-a;sar,1
بےگانگایے خلق,begaanagii-e ;xalq,1
وعدہے دال دار,va((dah-e dil-daar,1
ابے ہفت,aab-e haft,1
حرایفے ماےے مرد فگنے عاشق,;hariif-e mai-e mard-afgan-e ((ishq,1
دالے حسرت پرست,dil-e ;hasrat-parast,1
جاوشے جاناونے عاشق,josh-e junuun-e ((ishq,1
پروازے شوقے ناز,parvaaz-e shauq-e naaz,1
پارساشے جراحتے دال,pursish-e jaraa;hat-e dil,1
جامے ماے,jaam-e mai,1
عارے دال,((aar-e dil,1
ہلے طلب,ahl-e :talab,1
قحطے غمے الفت,qa;h:t-e ;gam-e ulfat,1
غمے محراومایے جاوید,;gam-e ma;hruumii-e jaaved,1
خاوبانے دال ازار,;xuubaan-e dil-aazaar,1
طرزے تغافال,:tarz-e ta;gaaful,1
شاکوہے ہاجران,shikvah-e hijraa;n,1
تقاضاے ناگہ,taqaa.zaa-e nigah,1
تابے رنجے نومایدای,taab-e ranj-e naumiidii,1
شبے مہتاب,shab-e mahtaab,1
کانجے قفس,kunj-e qafas,1
جاے خندہ,jaa-e ;xandah,1
تپاشے شوق,tapish-e shauq,1
درے کعبہ,dar-e ka((bah,1
سرے ہر,sar-e har,1
راہورسمے یارای,raah-o-rasm-e yaarii,1
دایدہے دایدار جاو,diidah-e diidaar-jo,1
ماہے نو,maah-e nau,1
گاہرہاے راز,guharhaa-e raaz,1
خطے راخسارے داوست,;xa:t-e ru;xsaar-e dost,1
شہانشاہے کواکاب ساپہوماہر علم,shahinshaah-e kavaakib-sipah-o-mihr-((alam,1
مانّتے طافلان,minnat-e :tiflaa;n,1
قدرے حسرتے دال,qadr-e ;hasrat-e dil,1
غم خوارے جانے درد مند,;gam-;xvaar-e jaan-e dard-mand,1
فوتے فارصتے ہستای,faut-e fur.sat-e hastii,1
شمعے ماتم خانہ,sham((-e maatam-;xaanah,1
صاحبتے راندان,.su;hbat-e rindaa;n,1
داغے فاراقے صاحبتے شب,daa;g-e firaaq-e .su;hbat-e shab,1
شانہ کشے زالفے یار,shaanah-kash-e zulf-e yaar,1
مائادہے لخّتے درد,maa))idah-e la;z;zat-e dard,1
متاعے دست گردان,mataa((-e dast-gardaa;n,1
تماشاے ہلے کرم,tamaashaa-e ahl-e karam,1
عانان گایرے خارام,((inaa;n-giir-e ;xiraam,1
برقے تجلای,barq-e tajallii,1
خالاقے کبر,;xaaliq-e akbar,1
کالفتے فساردگای,kulfat-e afsurdagii,1
اعتامادے وفا دارای,i((timaad-e vafaa-daarii,1
تکرارے داوست,takraar-e dost,1
نگاینے نامے شاہاد,nagiin-e naam-e shaahid,1
وقفے باسترے سنجاب,vaqf-e bistar-e sanjaab,1
نداوہے عاشق,andoh-e ((ishq,1
ہوسے بالوپر,havas-e baal-o-par,1
گرمایے بزم,garmii-e bazm,1
روانایے رواشومستایے دا,ravaanii-e ravish-o-mastii-e adaa,1
بی یّامے گال,be-ayyaam-e gul,1
تارے زالف,taar-e zulf,1
شائابہے خاوبایے تقدایر,shaa))ibah-e ;xuubii-e taqdiir,1
ساےلابے بلا,sailaab-e balaa,1
جاوشے بادہ,josh-e baadah,1
محوے پارساشہاے پانہانای,ma;hv-e pursish'haa-e pinhaanii,1
خوابے گال,;xvaab-e gul,1
راوے یار,ruu-e yaar,1
رہنے ساخن,rahn-e su;xan,1
بارے خاطار,baar-e ;xaa:tir,1
طاقتے اشاوبے اگہای,:taaqat-e aashob-e aagahii,1
حدایثے زالفے عنبر بارے داوست,;hadii;s-e zulf-e ((anbar-baar-e dost,1
ساےلے گاریہ,sail-e giryah,1
چاراغے خانہے درویش,chiraa;g-e ;xaanah-e darvesh,1
سبدے گال,sabad-e gul,1
نازے گاران مایگایے شک,naaz-e giraa;n-maayagii-e ashk,1
پرستارایے وہم,parastaarii-e vahm,1
خوابے سنگاین,;xvaab-e sangii;n,1
عاشقومزداورایے عاشرت گہے خاسرو,((ishq-o-mazduurii-e ((ishrat-gah-e ;xusrau,1
وحشتے دال,va;hshat-e dil,1
نجامے رخشاندہ,anjum-e ra;xshindah,1
کاوتاہایے قاسمت,kotaahii-e qismat,1
نافے زماین,naaf-e zamiin,1
نایازے حسرتے دایدار,niyaaz-e ;hasrat-e diidaar,1
خار خارے لمے حسرتے دایدار,;xaar-;xaar-e alam-e ;hasrat-e diidaar,1
عرضے متاعے عقلودالوجان,((ar.z-e mataa((-e ((aql-o-dil-o-jaa;n,1
نقشے نازے باتے طنّاز,naqsh-e naaz-e but-e :tannaaz,1
قدّے ادم,qadd-e aadam,1
چشمے ما,chashm-e maa,1
فصلے گال,fa.sl-e gul,1
ساینہے ہلے ہوس,siinah-e ahl-e havas,1
باتے عربدہ جاو,but-e ((arbadah-juu,1
طلبگارے مرد,:talabgaar-e mard,1
حرایفے دمے فعای,;hariif-e dam-e af((ii,1
داودے شمعے کاشتہ,duud-e sham((-e kushtah,1
حبابے موجہے رفتار,;habaab-e maujah-e raftaar,1
بی شانہے صبا,be-shaanah-e .sabaa,1
ناےرنگے نظر,nairang-e na:zar,1
ہلے بزم,ahl-e bazm,1
طاقتے ساخن,:taaqat-e su;xan,1
بختے خافتہ,ba;xt-e ;xuftah,1
عاذرے باراش,((u;zr-e baarish,1
غارت گرے ناماوس,;gaarat-gar-e naamuus,1
چشمہاے کاشادہ,chashmhaa-e kushaadah,1
تپاشے شاعلہے ساوزان,tapish-e shu((lah-e sozaa;n,1
حلقہے گارداب,;halqah-e girdaab,1
غابارے وحشتے مجناون,;gubaar-e va;hshat-e majnuu;n,1
ناشاطے امدے فصلے بہارای,nishaa:t-e aamad-e fa.sl-e bahaarii,1
فاشارے ضاعف,fishaar-e .zu((f,1
ذوقے خوارای,;zauq-e ;xvaarii,1
بجاے حسرتے ناز,bajaa-e ;hasrat-e naaz,1
قالزامے خاون,qulzum-e ;xuu;n,1
بایمارے داوست,biimaar-e dost,1
برقے حاسن,barq-e ;husn,1
اغاوشے بلا,aa;gosh-e balaa,1
تابے جلوہے دایدارے داوست,taab-e jalvah-e diidaar-e dost,1
ہواے جلوہے ناز,havaa-e jalvah-e naaz,1
حرایفے رازے ماحبّت,;hariif-e raaz-e mu;habbat,1
حقّے صاحبتے ہلے کاناشت,;haqq-e .su;hbat-e ahl-e kunisht,1
جہانے خراب,jahaan-e ;xaraab,1
کانارے بحر,kinaar-e ba;hr,1
پردہے عمارای,pardah-e ((amaarii,1
شرحے سبابے گارافتارایے خاطار,shar;h-e asbaab-e giriftaarii-e ;xaa:tir,1
پیامے وعدہے دایدارے داوست,payaam-e va((dah-e diidaar-e dost,1
چشمے خاون فاشان,chashm-e ;xuu;n-fishaa;n,1
عاراضے گال,((aari.z-e gul,1
رنجے نومایدایے جاوید,ranj-e naumiidii-e jaaved,1
زبانے ہلے زبان,zabaan-e ahl-e zabaa;n,1
نالہہاے بالبالے زار,naalah'haa-e bulbul-e zaar,1
تاہمت کشے تسکاین,tuhmat-kash-e taskii;n,1
برے شفق الاودہ,abr-e shafaq-aaluudah,1
پارہہاے دال,paarah'haa-e dil,1
بارے مانّتے مزداور,baar-e minnat-e mazduur,1
خوفے بد اماوزایے عداو,;xauf-e bad-aamozii-e ((aduu,1
فرقے ناز,farq-e naaz,1
ہلاکے حسرتے پا باوس,halaak-e ;hasrat-e paa-buus,1
لاشے بی کفن,laash-e be-kafan,1
ناکاو نامایے فرہاد,niko-naamii-e farhaad,1
جلوہے برقے فنا,jalvah-e barq-e fanaa,1
دالے حق شاناس,dil-e ;haq-shinaas,1
رنجے بالاین,ranj-e baalii;n,1
اقلایمے الفت,iqliim-e ulfat,1
زخمے کارای,za;xm-e kaarii,1
موجہے سبزہے نو خیز,maujah-e sabzah-e nau-;xez,1
خاون غلتایدنے باسمال,;xuu;n-;galtiidan-e bismil,1
ذوقے نظّارہے جمال,;zauq-e na:z:zaarah-e jamaal,1
ساوزے ناہان,soz-e nihaa;n,1
رشکے فارسای,rashk-e faarsii,1
جان گادازایے قہروعتاب,jaa;n-gudaazii-e qahr-o-((ataab,1
وفاے دالبران,vafaa-e dilbaraa;n,1
گامانے رنجاشے خاطار,gumaan-e ranjish-e ;xaa:tir,1
لوحے جہان,lau;h-e jahaa;n,1
نشاطے داغے غمے عاشق,nashaa:t-e daa;g-e ;gam-e ((ishq,1
فارصتے ہستای,fur.sat-e hastii,1
برشکالے گاریہے عاشاق,barshkaal-e giryah-e ((aashiq,1
کاےفایّتے شادای,kaifiyyat-e shaadii,1
چشمے بد,chashm-e bad,1
وقتے ماے پرستای,vaqt-e mai-parastii,1
گرمے تماشا,garm-e tamaashaa,1
خاکے گالشن,;xaak-e gulshan,1
خجلتے تقصایر,;xajlat-e taq.siir,1
راندانے درے ماے کدہ,rindaan-e dar-e mai-kadah,1
صابحے وطن,.sub;h-e va:tan,1
نغمہے شادای,na;gmah-e shaadii,1
شاورے محشر,shor-e ma;hshar,1
جامے جم,jaam-e jam,1
جانباشے لب,junbish-e lab,1
گالے لالہ,gul-e laalah,1
اعتامادے دال,i((timaad-e dil,1
پاےمانہے صہبا,paimaanah-e .sahbaa,1
طرفے نقاب,:tarf-e naqaab,1
داغے حسرتے ہستای,daa;g-e ;hasrat-e hastii,1
بزمے غاےر,bazm-e ;gair,1
خطّے عاراض,;xa:t:t-e ((aari.z,1
ریشہے صد,reshah-e .sad,1
بزمے ناز,bazm-e naaz,1
ذرّہے عاشاق,;zarrah-e ((aashiq,1
سر چشمہے دایگر,sar-chashmah-e diigar,1
ساوے دال,suu-e dil,1
کاشادے خاطارے وا بستہ,kushaad-e ;xaa:tir-e vaa-bastah,1
خواش نوایانے چمن,;xvush-navaayaan-e chaman,1
ماژگانے خاون فاشان,mizhgaan-e ;xuu;n-fishaa;n,1
ناگاہے ناز,nigaah-e naaz,1
در ہواے یک,dar-havaa-e yak,1
تبسّامہاے پانہان,tabassumhaa-e pinhaa;n,1
حقے ودایعتے ناز,;haq-e vadii((at-e naaz,1
خوفے رقایب,;xauf-e raqiib,1
ساپاسے لخّتے ازارے داوست,sipaas-e la;z;zat-e aazaar-e dost,1
ندازے گال فشانایے گافتار,andaaz-e gul-afshaanii-e guftaar,1
